Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
2004-01-01,39.51268768310547,39.77859985497707,37.79474363327799,37.822733048057806,62972959
2004-01-02,39.6141471862793,39.95703657470234,39.3622311656633,39.68412495892242,25437964
2004-01-05,42.0528564453125,42.28727942480729,39.729608098335035,39.9745302894558,68132760
2004-01-06,42.06686019897461,43.34044798778296,41.43356604264958,42.12634160024862,84466581
2004-01-07,41.74846267700195,42.875095325197044,40.88424246220384,42.875095325197044,71533904
2004-01-08,43.43840789794922,44.01572025654983,42.126331783662714,42.126331783662714,44911270
2004-01-09,44.788970947265625,45.555221041006575,43.73581029172037,43.945743607044335,73303987
2004-01-12,44.89743423461914,45.53422799292001,44.12418467096809,45.13535695964919,56946924
2004-01-13,45.20183563232422,45.62519917446743,44.830956834034914,44.99540205271663,39462551
2004-01-14,47.05624008178711,47.50759025215642,45.70567799156067,45.70567799156067,45070684
2004-01-15,46.35296630859375,48.27733818980251,45.63219860467337,47.44461283343594,67331421
2004-01-16,44.44957733154297,46.53490299426205,43.805786940307705,46.53490299426205,55153768
2004-01-19,45.95059585571289,46.49291938464657,43.98073585850506,44.750485748503046,40350502
2004-01-20,43.9212532043457,46.660863012916124,43.113014711361224,46.534906412754864,55762339
2004-01-21,41.64698791503906,43.910754982263015,41.28660550039173,43.58885836187099,74065687
2004-01-22,40.961212158203125,43.34393918562121,40.488863608373265,41.98638058411325,73984248
2004-01-23,43.54337692260742,43.89326298512079,40.76178145247986,41.286609131642926,76578467
2004-01-26,43.54337692260742,43.54337692260742,43.54337692260742,43.54337692260742,0
2004-01-27,45.39078140258789,45.54123051825995,43.182995729044045,44.0157267887711,47062256
2004-01-28,44.20466232299805,46.46143006663689,43.75680907772113,45.66019102857584,86587435
2004-01-29,43.854774475097656,44.9254281932935,43.04303908660895,43.38942539001714,74231672
2004-01-30,41.84992218017578,44.2186559296456,41.4265614638027,43.94574431286936,80412129
2004-02-02,41.84992218017578,41.84992218017578,41.84992218017578,41.84992218017578,0
2004-02-03,39.6981315612793,41.97939227404011,38.99136266107989,41.97939227404011,78228891
2004-02-04,41.26211929321289,41.559523455796395,38.498016674411275,39.957042413281634,94280747
2004-02-05,40.541343688964844,42.36775089282478,40.03050940346491,40.83524803632498,89941171
2004-02-06,41.67497253417969,41.88140607562624,40.394388590762816,40.94370862649588,56144271
2004-02-09,43.58185958862305,43.728811771363794,41.84642280571569,41.84642280571569,59334555
2004-02-10,42.76313018798828,43.942247536052186,42.32227358408114,43.942247536052186,67428314
2004-02-11,43.89675521850586,44.0716996344622,42.87158971156352,43.424409539243975,57621323
2004-02-12,43.217979431152344,44.14867757415162,42.784119508277406,43.945743732951925,46619245
2004-02-13,44.026214599609375,44.22564868855104,42.861090724591776,43.03953487856503,45343312
2004-02-16,44.096195220947266,44.75748152398184,43.83378280563608,44.22565438904043,46742401
2004-02-17,44.35861587524414,44.54755361743951,43.63784813795434,44.21166084005282,44648510
2004-02-18,44.047210693359375,44.855449150739446,43.82678099435982,44.5055602905475,41744917
2004-02-19,42.262786865234375,44.08569727428967,41.99337500166055,44.06120477228958,54868835
2004-02-20,42.16132354736328,42.7491323286757,41.28660702118596,42.05635688521068,72389285
2004-02-23,41.22711944580078,42.672151507456036,40.93671483620672,42.61616986188112,54771402
2004-02-24,42.38874435424805,45.48873900051873,40.52384850046584,45.48873900051873,62918875
2004-02-25,41.16064453125,42.476217545569966,40.943714577287,42.476217545569966,48985107
2004-02-26,40.3209114074707,42.11932908682402,40.04450293369941,41.426553790195555,56074235
2004-02-27,40.9017333984375,41.07667784095846,39.54417470964492,40.523855100120564,57912329
2004-03-01,42.003868103027344,42.16131665591368,40.663802705814874,41.04518066720061,42453762
2004-03-02,42.003868103027344,42.003868103027344,42.003868103027344,42.003868103027344,0
2004-03-03,41.93389129638672,42.5286994690504,41.636487210054874,42.119332090521176,52601424
2004-03-04,42.30127716064453,42.86109367473959,41.79394256061661,41.98638001781435,85895187
2004-03-05,43.137508392333984,43.24597479549463,42.48322155261011,42.507714057491995,54176969
2004-03-08,43.917762756347656,44.148688897250004,43.24598276320342,43.24598276320342,39961289
2004-03-09,44.341121673583984,44.603536943186676,43.32994922428822,44.085705879755366,71078451
2004-03-10,43.214473724365234,44.28162752654082,42.92056938603902,44.225645882536455,52717023
