Price,Close,High,Low,Open,Volume
Ticker,MBG.DE,MBG.DE,MBG.DE,MBG.DE,MBG.DE
Date,,,,,
2004-01-01,10.88862133026123,10.88862133026123,10.88862133026123,10.88862133026123,0
2004-01-02,10.962191581726074,10.971020019198543,10.829762320223846,10.856248307495052,3734504
2004-01-05,11.000452041625977,11.021052635744441,10.885680291605238,11.000452041625977,4982523
2004-01-06,10.918050765991211,11.05930850017454,10.815050503529362,11.035766219331292,10033993
2004-01-07,10.906278610229492,10.97102207179951,10.785620801067594,10.953364518697166,10503392
2004-01-08,10.841536521911621,11.029880167915179,10.73265018285232,11.000451135800136,9175038
2004-01-09,10.66496467590332,10.982794588133924,10.54136381705331,10.85625136586672,11320742
2004-01-12,10.644362449645996,10.682619916739457,10.482504817521056,10.594333506127922,6659202
2004-01-13,10.832708358764648,10.95042314052199,10.638478631438042,10.667906989450382,7212733
2004-01-14,10.982792854309082,11.035764835411964,10.735591850488035,10.747363326860466,7138799
2004-01-15,10.88862133026123,10.953364114588727,10.770906563434961,10.932764199107606,6150919
2004-01-16,11.435995101928711,11.486024723336815,10.932764622950573,10.947479138087788,15549856
2004-01-19,11.477198600769043,11.589027318734093,11.388911492125768,11.388911492125768,6157117
2004-01-20,11.259425163269043,11.606683449048292,11.22705309055845,11.418339789004218,7741417
2004-01-21,11.282964706420898,11.300622257689797,11.041649788007613,11.150536108746541,6527256
2004-01-22,11.400680541992188,11.444824084293161,11.277079703315675,11.327109321198334,5525566
2004-01-23,11.412453651428223,11.47719779650464,11.29473886452752,11.47719779650464,4335394
2004-01-26,11.44776725769043,11.491909453408741,11.238823032264204,11.388909197122194,5745480
2004-01-27,11.44776725769043,11.594911059403154,11.406566075409518,11.565482029119037,5979665
2004-01-28,11.597850799560547,11.64493669748297,11.36242130994843,11.36242130994843,5556268
2004-01-29,11.391853332519531,11.583139337045708,11.377138816831685,11.477196713684293,8438015
2004-01-30,11.256479263305664,11.403622372882156,11.21233572306425,11.327108792721157,10009901
2004-02-02,11.241765022277832,11.341822231237598,11.188793042646175,11.306507803101116,5340376
2004-02-03,10.979850769042969,11.232937870433368,10.788564092682707,11.215280316915923,14381143
2004-02-04,10.932764053344727,11.04753578075665,10.72970591456324,10.915106501129255,11109085
2004-02-05,10.809165000915527,10.962194895924082,10.72382228812369,10.891565350229513,7052126
2004-02-06,10.773847579956055,10.873905456680163,10.679675778264576,10.815048080622988,5809827
2004-02-09,10.909220695495605,11.0181070180313,10.800334372959913,10.809162811313112,7486362
2004-02-10,10.97690486907959,10.97690486907959,10.83270481474374,10.888619149072081,4708168
2004-02-11,10.947481155395508,11.06519594847683,10.868023163925072,10.950424193936055,5526164
2004-02-12,10.932764053344727,11.04753578075665,10.900392661612576,10.97690692160256,5805744
2004-02-13,10.776792526245117,11.006336670951598,10.71499210172561,10.906278776505353,6739424
2004-02-16,10.623762130737305,10.688505586038291,10.491332857281456,10.667904996937965,6164641
2004-02-17,10.788562774658203,10.788562774658203,10.491332838067303,10.582561608009286,6489680
2004-02-18,10.879794120788574,10.906280116673537,10.700278901246312,10.741479414273368,6271641
2004-02-19,10.885679244995117,10.935708193987848,10.69439256344924,10.873907767282354,7902486
2004-02-20,10.594335556030273,10.835651206854028,10.506049803190184,10.809165211060392,9624631
2004-02-23,10.688507080078125,10.77384978670091,10.59433458424402,10.609049099985658,5160559
2004-02-24,10.535476684570312,10.732648743830174,10.508990694188782,10.682619800854813,6947519
2004-02-25,10.51781940460205,10.591391302073205,10.43541906839345,10.55607687226952,5186597
2004-02-26,10.49427604675293,10.535476550695538,10.332418418440547,10.467790056707956,6774808
2004-02-27,10.63847827911377,10.770907572918492,10.506048985309047,10.550191858292632,7318997
2004-03-01,10.632591247558594,10.7679628839154,10.573733192798754,10.697334028028232,3910417
2004-03-02,10.820935249328613,10.823877612288491,10.691448334061752,10.72676343811918,5608767
2004-03-03,10.744421005249023,10.865078814822647,10.717935012932095,10.785620837871862,4412565
2004-03-04,10.726762771606445,10.812105464071767,10.632590966248422,10.800333988402013,3780930
2004-03-05,10.726762771606445,10.841534490673073,10.582561351084664,10.712047583451945,5760257
2004-03-08,10.788562774658203,10.847420154435913,10.71793391892495,10.770905898151822,2883054
2004-03-09,10.609049797058105,10.76796509283068,10.564906921786724,10.729707619330282,6105195
2004-03-10,10.429533958435059,10.553134128768638,10.364790497895434,10.523705773871662,6829255
2004-03-11,10.05284595489502,10.27650401506766,9.946902663234296,10.241189584514085,11351789
2004-03-12,10.182334899902344,10.182334899902344,9.83507657815049,9.917476263101559,9132900
2004-03-15,9.829188346862793,10.15290431258838,9.808588430139094,10.061674856654674,9065095
2004-03-16,10.020475387573242,10.08816121632885,9.829188704273163,9.873331577387344,8514770
2004-03-17,10.241188049316406,10.282388549546404,9.964558722208276,10.058730522901055,8353914
2004-03-18,10.023416519165039,10.255903683695522,9.964559812148025,10.226475330187014,6506771
