Price,Close,High,Low,Open,Volume
Ticker,RIO.L,RIO.L,RIO.L,RIO.L,RIO.L
Date,,,,,
2004-01-01,1264.271484375,1264.271484375,1264.271484375,1264.271484375,0
2004-01-02,1274.9228515625,1277.380886243894,1249.5227159185058,1261.8131314725244,2539056
2004-01-05,1289.6715087890625,1291.3758610579787,1261.8133339924614,1264.271369068368,3663798
2004-01-06,1272.4652099609375,1298.6846582403919,1268.3684438685655,1292.9491614963588,6582997
2004-01-07,1238.8707275390625,1265.0901613069445,1188.0704686744834,1265.0901613069445,6617034
2004-01-08,1235.5941162109375,1257.7167991720037,1234.774690319658,1243.7876486823404,7247023
2004-01-09,1204.4581298828125,1245.4261478438186,1201.1807901477082,1238.0519215611334,9213723
2004-01-12,1214.2904052734375,1222.6806808258648,1199.5419525375628,1204.4581438073692,4976544
2004-01-13,1206.9163818359375,1222.484140302529,1192.1678070262233,1212.6518781696057,5830769
2004-01-14,1218.38720703125,1225.761432885715,1213.5284049598044,1215.109746412924,7005455
2004-01-15,1181.51611328125,1218.387368513956,1177.4193475021334,1218.387368513956,9511272
2004-01-16,1209.374267578125,1217.567919237155,1185.6128593772444,1188.8903200408563,6528567
2004-01-19,1227.4002685546875,1230.6776083808036,1212.4878819979967,1219.2067373790778,4044914
2004-01-20,1213.4710693359375,1232.316287107703,1208.5549992663282,1229.0389474191438,5918964
2004-01-21,1202.8192138671875,1214.8637279260277,1197.9029028341936,1214.2900816256208,5491933
2004-01-22,1183.154541015625,1213.4708663843726,1174.9610115542735,1205.2773369230208,8011992
2004-01-23,1183.97412109375,1208.5549548322151,1179.0579301313496,1190.5290423769504,9273859
2004-01-26,1200.3612060546875,1211.832196298134,1177.4191044942675,1183.9740252468239,7120767
2004-01-27,1197.9033203125,1206.3755633489895,1193.8065544552676,1204.4582425429153,7248680
2004-01-28,1193.806396484375,1202.0000481881661,1183.56442265979,1189.7096311692485,3168103
2004-01-29,1168.40673828125,1188.071266271961,1163.490424673209,1183.974499696694,7650803
2004-01-30,1196.264404296875,1200.3611691043498,1164.309348222116,1172.5029989105888,9250161
2004-02-02,1166.767822265625,1191.3486625140108,1164.309786670214,1179.877547230432,7656411
2004-02-03,1140.5479736328125,1180.6965604066097,1133.1737483508305,1171.6836049426843,11403461
2004-02-04,1143.005859375,1160.2124635057144,1139.7285205118499,1145.464014864251,10152078
2004-02-05,1138.089599609375,1155.2960797798949,1123.3984212032062,1145.4638226929535,8458710
2004-02-06,1135.6319580078125,1152.838444123794,1127.438306709584,1145.4642184921545,10040573
2004-02-09,1164.3095703125,1168.4064569749733,1141.572321522604,1149.561117333526,9107120
2004-02-10,1149.5611572265625,1172.339329665603,1147.1030009290641,1168.4064975219967,5802761
2004-02-11,1156.9351806640625,1159.3932154560605,1145.4641902033663,1155.2964504448873,5311608
2004-02-12,1183.154541015625,1193.806226174199,1166.7673610194006,1167.5867866096485,11935262
2004-02-13,1189.7093505859375,1213.47075331269,1177.4189364656145,1181.5157008145522,7964821
2004-02-16,1185.613037109375,1197.0840300780658,1178.2388100475657,1195.445299500602,2827677
2004-02-17,1200.3612060546875,1205.2773966191046,1184.7934508776568,1185.6127554349628,6506364
2004-02-18,1205.27783203125,1220.116366715562,1195.4454473504215,1202.8197963978282,6151120
2004-02-19,1216.74853515625,1220.8453005891358,1198.1900194530544,1211.0130393355016,6655036
2004-02-20,1194.6258544921875,1220.845298506172,1186.4323236403955,1208.555002228484,8445420
2004-02-23,1174.1412353515625,1192.9864424008317,1171.6830806418511,1191.3477129521814,5296144
2004-02-24,1156.9351806640625,1166.7674409055835,1139.7286949730185,1161.8513713215877,12217706
2004-02-25,1171.68359375,1174.9610540825784,1149.9460529996813,1152.0190739015804,8830918
2004-02-26,1188.0706787109375,1188.3164579477166,1160.0485767331938,1170.0448904797122,5360981
2004-02-27,1180.696533203125,1204.4579386835471,1174.9610382352332,1183.1545678826433,6390145
2004-03-01,1202.8192138671875,1206.9159782966663,1188.070643988742,1193.8061384047148,4592626
2004-03-02,1220.844970703125,1234.7741146993758,1207.7352522161584,1207.7352522161584,9859293
